GameID,posteam,InterceptionThrown,Fumble,Touchdown,FieldGoalResult,Penalty.Yards,Yards.Gained,ReturnResult,Sack,PosTeamScore,DefTeamScore,win
2015091300,GB,0,0,4,1,74,466,0,0,31.0,23.0,1
2015091301,SEA,1,0,2,3,40,480,1,6,29.0,33.0,0
2015091301,STL,0,3,5,2,36,489,2,2,30.0,29.0,1
2015091302,CAR,1,0,1,2,30,289,0,2,19.0,9.0,1
2015091302,JAC,2,1,2,1,17,369,1,5,9.0,19.0,0
2015091303,MIA,0,2,1,1,43,357,0,3,16.0,10.0,1
2015091303,WAS,2,1,2,1,84,488,1,2,10.0,16.0,0
2015091304,BUF,0,2,3,2,75,374,0,0,27.0,14.0,1
2015091304,IND,2,1,2,0,87,419,0,2,14.0,27.0,0
2015091305,CLE,1,3,1,1,109,410,0,3,10.0,31.0,0
2015091305,NYJ,1,2,4,1,30,356,0,0,31.0,10.0,1
2015091306,HOU,1,1,2,2,37,477,0,5,17.0,27.0,0
2015091306,KC,0,0,3,2,27,421,0,2,27.0,20.0,1
2015091307,ARI,0,1,4,1,73,478,0,0,31.0,19.0,1
2015091307,NO,1,0,1,4,30,442,0,2,19.0,31.0,0
2015091308,DET,3,1,3,0,24,407,0,1,26.0,33.0,0
2015091308,SD,2,1,5,2,45,541,1,2,33.0,27.0,1
2015091309,BAL,2,0,1,2,20,203,1,2,12.0,18.0,0
2015091309,DEN,1,0,1,4,40,251,1,4,18.0,12.0,1
2015091310,CIN,0,0,4,2,22,446,0,0,33.0,13.0,1
2015091310,OAK,1,2,2,0,60,400,0,2,13.0,33.0,0
2015091311,TB,2,2,3,0,61,410,1,4,14.0,41.0,0
2015091311,TEN,0,2,5,0,91,375,0,2,41.0,14.0,1
2015091312,DAL,2,3,5,2,44,540,2,0,26.0,25.0,1
2015091312,NYG,0,2,1,4,35,298,0,1,25.0,27.0,0
2015091400,ATL,2,1,2,4,70,520,0,2,26.0,24.0,1
2015091400,PHI,2,0,3,1,75,494,0,0,24.0,26.0,0
2015091401,MIN,1,0,0,1,22,365,0,5,3.0,20.0,0
2015091401,SF,0,0,2,2,60,463,0,1,20.0,3.0,1
2015091700,DEN,1,1,5,1,55,338,1,3,23.0,23.0,0
2015091700,KC,2,2,3,1,90,344,1,4,23.0,30.0,0
2015092000,CAR,1,1,3,1,54,443,0,2,24.0,17.0,1
2015092000,HOU,1,1,2,1,108,393,0,1,17.0,24.0,0
2015092001,BUF,3,3,5,0,137,471,0,8,32.0,40.0,0
2015092001,NE,0,2,4,4,122,562,0,3,40.0,32.0,1
2015092002,CIN,0,3,4,1,79,482,0,1,24.0,19.0,1
2015092002,SD,1,1,2,2,60,477,0,4,19.0,24.0,0
2015092003,CLE,0,2,3,0,40,358,0,2,27.0,14.0,1
2015092003,TEN,1,4,3,0,85,540,1,7,14.0,27.0,0
2015092004,ATL,0,0,5,1,30,512,0,2,24.0,20.0,1
2015092004,NYG,0,2,2,2,70,472,0,2,20.0,24.0,0
2015092005,STL,0,2,1,1,73,267,0,1,10.0,24.0,0
2015092005,WAS,0,1,3,1,60,417,0,2,24.0,10.0,1
2015092006,ARI,1,0,6,0,135,358,1,0,47.0,23.0,1
2015092006,CHI,2,3,3,3,93,449,1,2,23.0,47.0,0
2015092007,DET,2,2,2,1,87,452,0,1,16.0,26.0,0
2015092007,MIN,0,2,4,2,49,424,0,1,26.0,16.0,1
2015092008,NO,1,5,3,0,55,403,0,5,19.0,26.0,0
2015092008,TB,0,2,2,4,150,370,0,3,23.0,19.0,1
2015092009,PIT,0,0,6,0,31,466,0,0,43.0,18.0,1
2015092009,SF,0,2,3,1,73,480,0,5,18.0,43.0,0
2015092010,BAL,1,1,3,4,101,547,0,0,33.0,37.0,0
2015092010,OAK,1,0,4,3,114,448,0,1,37.0,33.0,1
2015092011,JAC,0,0,3,3,105,488,0,1,23.0,20.0,1
2015092011,MIA,0,1,2,2,100,505,0,2,20.0,23.0,0
2015092012,DAL,0,3,1,2,110,439,0,4,19.0,10.0,1
2015092012,PHI,2,1,2,1,92,294,1,1,9.0,19.0,0
2015092013,GB,0,1,3,4,87,403,0,2,27.0,17.0,1
2015092013,SEA,1,3,2,1,40,403,0,2,17.0,27.0,0
2015092100,IND,3,2,1,0,105,474,0,1,7.0,20.0,0
2015092100,NYJ,1,1,2,2,69,349,0,1,17.0,7.0,1
2015092400,NYG,1,0,3,3,71,413,0,0,32.0,21.0,1
2015092400,WAS,2,3,2,2,54,566,1,1,21.0,32.0,0
2015092700,ATL,0,0,5,1,31,519,0,1,39.0,28.0,1
2015092700,DAL,1,0,4,0,70,377,0,2,28.0,39.0,0
2015092701,CAR,0,0,4,2,73,539,1,1,27.0,22.0,1
2015092701,NO,1,1,2,1,70,467,0,1,22.0,27.0,0
2015092702,NYJ,3,2,3,1,19,494,1,1,14.0,23.0,0
2015092702,PHI,0,1,2,1,55,312,0,1,23.0,17.0,1
2015092703,HOU,1,2,2,2,72,506,0,2,19.0,9.0,1
2015092703,TB,1,2,2,1,70,426,0,0,9.0,19.0,0
2015092704,MIN,1,0,3,2,59,337,0,0,30.0,14.0,1
2015092704,SD,1,1,3,0,54,437,1,4,13.0,30.0,0
2015092705,PIT,1,1,1,2,106,350,0,5,12.0,6.0,1
2015092705,STL,1,0,0,2,54,320,0,2,6.0,12.0,0
2015092706,JAC,1,1,2,1,25,370,0,2,16.0,51.0,0
2015092706,NE,1,0,6,3,119,489,0,2,51.0,17.0,1
2015092707,BAL,1,1,2,1,100,471,0,0,17.0,28.0,0
2015092707,CIN,1,1,6,0,83,562,1,2,28.0,17.0,1
2015092708,CLE,1,2,2,2,40,378,0,5,20.0,27.0,0
2015092708,OAK,0,1,3,2,95,590,0,0,27.0,20.0,1
2015092709,IND,2,1,4,0,69,433,0,3,34.0,33.0,1
2015092709,TEN,2,0,5,2,57,454,1,3,33.0,34.0,0
2015092710,ARI,1,1,4,1,44,547,0,1,45.0,7.0,1
2015092710,SF,4,1,3,0,25,265,2,2,7.0,45.0,0
2015092711,CHI,0,0,0,0,50,266,0,2,0.0,26.0,0
2015092711,SEA,0,0,2,4,31,397,1,4,26.0,0.0,1
2015092712,BUF,0,0,4,2,40,452,0,0,40.0,14.0,1
2015092712,MIA,3,3,3,0,36,454,1,3,14.0,40.0,0
2015092713,DEN,1,1,3,1,70,418,0,1,24.0,12.0,1
2015092713,DET,2,2,2,0,99,309,0,5,12.0,24.0,0
2015092800,GB,0,1,5,1,87,568,0,2,38.0,28.0,1
2015092800,KC,2,2,4,0,40,476,0,7,28.0,38.0,0
2015100100,BAL,1,3,2,3,30,431,0,5,20.0,20.0,0
2015100100,PIT,0,1,2,2,20,308,0,4,20.0,20.0,0
2015100400,MIA,2,1,2,0,168,411,0,4,14.0,27.0,0
2015100400,NYJ,1,1,3,2,75,547,0,0,27.0,14.0,1
2015100401,CHI,1,3,2,3,80,445,0,3,19.0,20.0,0
2015100401,OAK,1,1,2,2,15,318,0,2,20.0,22.0,0
2015100402,ATL,0,1,5,0,90,446,0,3,35.0,21.0,1
2015100402,HOU,1,3,6,0,25,547,2,1,21.0,35.0,0
2015100403,CIN,0,1,5,0,50,507,0,0,36.0,21.0,1
2015100403,KC,0,1,0,7,80,637,0,5,21.0,36.0,0
2015100404,IND,0,3,1,3,72,415,0,4,13.0,13.0,0
2015100404,JAC,0,2,1,2,65,462,0,1,13.0,13.0,0
2015100405,PHI,0,2,3,0,89,341,0,6,20.0,17.0,1
2015100405,WAS,0,2,2,3,93,532,1,1,16.0,20.0,0
2015100406,CAR,0,2,3,3,23,285,1,2,36.0,23.0,1
2015100406,TB,4,1,4,1,55,508,1,2,23.0,36.0,0
2015100407,BUF,1,1,1,1,101,473,0,4,10.0,24.0,0
2015100407,NYG,1,1,3,2,119,397,0,1,24.0,10.0,1
2015100408,CLE,0,1,2,4,46,551,0,4,25.0,27.0,0
2015100408,SD,0,0,3,3,76,591,0,2,27.0,27.0,0
2015100409,GB,0,0,2,1,60,375,0,4,17.0,3.0,1
2015100409,SF,1,2,0,1,35,246,0,6,3.0,17.0,0
2015100410,ARI,1,3,1,5,49,488,0,4,22.0,24.0,0
2015100410,STL,1,1,3,1,37,527,0,1,24.0,22.0,1
2015100411,DEN,2,0,2,3,58,415,0,2,23.0,20.0,1
2015100411,MIN,0,3,2,2,45,347,0,8,20.0,23.0,0
2015100412,DAL,0,1,2,2,49,413,0,3,20.0,20.0,0
2015100412,NO,1,1,4,2,45,473,0,3,20.0,20.0,0
2015100500,DET,0,1,0,1,37,373,0,0,9.0,13.0,0
2015100500,SEA,0,3,2,2,25,431,1,6,13.0,9.0,1
2015100800,HOU,2,0,2,2,85,496,0,1,20.0,27.0,0
2015100800,IND,1,0,3,2,105,475,0,0,27.0,20.0,1
2015101100,NO,1,3,2,1,15,475,0,5,16.0,39.0,0
2015101100,PHI,2,0,4,4,98,586,0,1,38.0,10.0,1
2015101101,CHI,0,2,3,2,68,343,2,2,12.0,10.0,1
2015101101,KC,0,0,1,1,30,362,0,3,10.0,12.0,0
2015101102,CIN,1,1,4,2,116,597,1,4,24.0,23.0,1
2015101102,SEA,1,0,2,1,46,559,0,4,23.0,24.0,0
2015101103,ATL,2,3,3,2,31,439,1,3,18.0,16.0,1
2015101103,WAS,2,1,3,2,82,350,1,1,19.0,19.0,0
2015101104,JAC,1,1,5,1,37,558,1,6,30.0,30.0,0
2015101104,TB,0,1,3,3,47,403,0,2,30.0,31.0,0
2015101105,BAL,0,0,4,1,72,528,0,1,30.0,30.0,0
2015101105,CLE,1,0,3,4,100,613,0,5,30.0,30.0,0
2015101106,BUF,0,1,2,0,49,309,0,4,14.0,13.0,1
2015101106,TEN,1,1,1,2,87,391,0,2,13.0,14.0,0
2015101107,GB,2,1,2,2,50,335,0,2,23.0,10.0,1
2015101107,STL,4,1,2,1,57,365,1,3,10.0,23.0,0
2015101108,ARI,0,0,6,0,76,395,0,2,42.0,17.0,1
2015101108,DET,4,3,2,1,79,597,0,3,16.0,42.0,0
2015101109,DAL,1,1,0,2,50,358,0,4,6.0,30.0,0
2015101109,NE,0,1,3,3,65,422,0,5,30.0,6.0,1
2015101110,DEN,2,1,0,3,36,378,0,2,15.0,10.0,1
2015101110,OAK,1,3,2,1,108,353,1,4,7.0,15.0,0
2015101111,NYG,2,1,3,3,38,610,0,0,29.0,27.0,1
2015101111,SF,0,2,3,2,55,437,0,2,27.0,30.0,0
2015101200,PIT,1,0,2,1,34,416,0,3,22.0,20.0,1
2015101200,SD,1,2,3,2,106,490,1,2,17.0,16.0,1
2015101500,ATL,0,5,4,0,30,453,1,5,21.0,30.0,0
2015101500,NO,0,0,3,1,26,418,0,1,30.0,21.0,1
2015101800,CHI,1,1,3,4,109,561,0,1,34.0,34.0,0
2015101800,DET,2,1,4,3,65,657,0,3,34.0,34.0,0
2015101801,NYJ,1,2,5,2,5,521,1,0,34.0,19.0,1
2015101801,WAS,2,0,1,2,15,355,0,1,13.0,34.0,0
2015101802,ARI,2,3,1,2,87,634,0,1,13.0,25.0,0
2015101802,PIT,1,0,2,4,72,427,0,1,25.0,13.0,1
2015101803,KC,0,1,1,1,95,406,0,2,10.0,16.0,0
2015101803,MIN,2,1,1,3,50,396,0,2,16.0,10.0,1
2015101804,BUF,1,0,3,0,93,506,0,2,21.0,34.0,0
2015101804,CIN,0,1,4,2,20,462,0,0,34.0,21.0,1
2015101805,CLE,2,1,3,1,60,402,1,5,23.0,22.0,1
2015101805,DEN,3,0,2,4,50,628,1,0,22.0,23.0,0
2015101806,MIA,2,0,4,1,65,512,0,3,36.0,10.0,1
2015101806,TEN,2,2,2,1,82,429,1,6,10.0,37.0,0
2015101807,HOU,0,1,3,1,84,420,0,1,30.0,20.0,1
2015101807,JAC,4,1,4,0,49,515,1,3,20.0,30.0,0
2015101808,CAR,2,0,4,0,40,406,0,4,26.0,23.0,1
2015101808,SEA,0,0,2,3,33,387,0,5,23.0,27.0,0
2015101809,GB,0,1,3,2,49,432,0,3,27.0,20.0,1
2015101809,SD,0,2,2,2,77,638,0,3,20.0,27.0,0
2015101810,BAL,2,1,2,2,15,480,0,0,20.0,25.0,0
2015101810,SF,0,0,2,4,25,404,0,3,25.0,20.0,1
2015101811,IND,0,0,3,0,90,513,0,3,26.0,34.0,0
2015101811,NE,1,0,5,2,85,480,1,2,34.0,26.0,1
2015101900,NYG,2,2,2,0,100,362,1,3,7.0,26.0,0
2015101900,PHI,3,3,2,2,64,471,0,2,26.0,7.0,1
2015102200,SEA,2,0,2,2,60,430,0,5,20.0,3.0,1
2015102200,SF,0,2,0,1,23,278,0,6,3.0,20.0,0
2015102500,BUF,2,5,4,3,66,479,2,4,30.0,26.0,1
2015102500,JAC,1,0,4,0,87,400,1,2,26.0,30.0,0
2015102501,CLE,0,4,1,2,99,439,1,4,6.0,17.0,0
2015102501,STL,0,1,2,1,74,360,0,2,17.0,6.0,1
2015102502,HOU,2,3,5,0,32,431,1,5,26.0,43.0,0
2015102502,MIA,0,1,5,1,45,628,0,4,43.0,26.0,1
2015102503,NE,0,1,3,3,25,450,0,3,30.0,23.0,1
2015102503,NYJ,0,1,2,3,42,475,0,2,23.0,30.0,0
2015102504,KC,0,0,2,3,43,458,0,2,23.0,13.0,1
2015102504,PIT,2,1,1,2,28,480,0,2,13.0,23.0,0
2015102505,TB,0,2,2,3,86,601,0,1,29.0,31.0,0
2015102505,WAS,0,1,5,1,76,427,1,1,31.0,29.0,1
2015102506,DET,0,0,2,1,51,390,0,7,19.0,28.0,0
2015102506,MIN,0,2,2,5,10,533,0,5,28.0,19.0,1
2015102507,IND,2,1,3,0,72,561,0,4,20.0,27.0,0
2015102507,NO,2,3,4,0,70,540,0,2,27.0,21.0,1
2015102508,ATL,2,1,1,1,50,473,0,0,10.0,7.0,1
2015102508,TEN,2,1,1,0,48,323,0,1,7.0,10.0,0
2015102509,OAK,0,0,4,3,90,463,0,1,37.0,29.0,1
2015102509,SD,2,1,3,2,132,612,0,1,27.0,37.0,0
2015102510,DAL,3,0,3,2,48,561,1,1,20.0,26.0,0
2015102510,NYG,1,0,2,2,11,355,1,2,26.0,20.0,1
2015102511,CAR,3,0,3,2,31,437,0,1,24.0,16.0,1
2015102511,PHI,1,1,1,3,58,354,0,5,16.0,27.0,0
2015102600,ARI,0,1,3,2,61,434,0,2,26.0,18.0,1
2015102600,BAL,1,0,2,1,43,337,0,3,18.0,26.0,0
2015102900,MIA,2,1,1,0,35,388,0,5,7.0,36.0,0
2015102900,NE,0,0,4,2,74,493,0,2,36.0,7.0,1
2015110100,DET,2,0,1,1,15,467,0,7,10.0,45.0,0
2015110100,KC,0,0,6,1,86,395,0,3,45.0,10.0,1
2015110101,BAL,0,1,2,5,66,401,0,3,26.0,26.0,0
2015110101,SD,0,1,3,2,46,392,0,1,23.0,26.0,0
2015110102,CIN,2,2,1,3,77,360,0,3,13.0,10.0,1
2015110102,PIT,3,0,1,1,108,467,0,3,10.0,16.0,0
2015110103,HOU,0,0,2,2,55,367,0,3,20.0,6.0,1
2015110103,TEN,1,2,0,2,75,327,0,8,6.0,20.0,0
2015110104,CHI,0,0,3,2,33,477,1,1,20.0,19.0,1
2015110104,MIN,1,0,1,3,40,392,0,1,19.0,20.0,0
2015110105,ATL,2,4,2,2,75,595,0,1,20.0,23.0,0
2015110105,TB,0,0,2,3,92,341,0,2,20.0,20.0,0
2015110106,NO,1,1,8,1,50,655,1,0,49.0,48.0,1
2015110106,NYG,0,4,6,0,91,646,0,4,48.0,49.0,0
2015110107,SF,0,0,0,2,81,264,0,3,6.0,27.0,0
2015110107,STL,0,2,3,1,103,467,0,0,27.0,6.0,1
2015110108,ARI,1,5,5,2,30,585,0,2,34.0,20.0,1
2015110108,CLE,1,3,3,0,30,339,0,2,20.0,34.0,0
2015110109,NYJ,1,0,2,2,65,426,0,3,20.0,34.0,0
2015110109,OAK,0,0,4,2,36,572,0,0,34.0,20.0,1
2015110110,DAL,0,2,1,4,45,288,0,2,12.0,13.0,0
2015110110,SEA,1,0,1,2,35,383,0,0,13.0,12.0,1
2015110111,DEN,1,0,3,2,35,530,0,0,29.0,10.0,1
2015110111,GB,0,3,1,1,73,203,0,3,10.0,29.0,0
2015110200,CAR,1,2,3,3,45,474,0,2,26.0,26.0,0
2015110200,IND,3,3,2,4,25,533,0,2,26.0,26.0,0
2015110500,CIN,0,0,4,1,18,403,0,2,31.0,10.0,1
2015110500,CLE,0,0,1,1,30,291,0,3,10.0,31.0,0
2015110800,MIN,1,2,2,2,76,431,0,1,18.0,18.0,0
2015110800,STL,0,0,1,4,78,366,0,1,18.0,18.0,0
2015110801,CAR,1,0,4,3,49,493,0,0,37.0,29.0,1
2015110801,GB,1,2,4,0,83,546,0,6,29.0,37.0,0
2015110802,NE,1,2,3,2,43,507,0,0,27.0,10.0,1
2015110802,WAS,1,2,1,1,27,301,0,2,9.0,27.0,0
2015110803,NO,2,0,4,0,78,520,0,5,28.0,28.0,0
2015110803,TEN,0,3,4,2,58,604,0,0,28.0,28.0,0
2015110804,BUF,0,0,4,1,65,481,0,4,33.0,17.0,1
2015110804,MIA,0,3,2,1,91,508,0,2,14.0,33.0,0
2015110805,JAC,2,2,2,3,20,620,0,6,23.0,28.0,0
2015110805,NYJ,0,1,4,0,51,428,0,2,28.0,23.0,1
2015110806,OAK,1,6,6,0,17,536,0,0,35.0,38.0,0
2015110806,PIT,1,0,4,3,46,709,0,1,35.0,35.0,0
2015110807,NYG,2,1,2,4,68,382,0,0,23.0,18.0,1
2015110807,TB,0,3,2,4,60,506,1,0,18.0,26.0,0
2015110808,ATL,0,1,1,3,45,450,0,2,13.0,17.0,0
2015110808,SF,2,0,2,1,48,469,0,0,17.0,16.0,1
2015110809,DEN,2,0,2,1,5,380,0,1,23.0,27.0,0
2015110809,IND,0,0,4,3,81,507,1,1,27.0,23.0,1
2015110810,DAL,1,2,4,2,65,523,1,4,24.0,26.0,0
2015110810,PHI,0,1,3,2,63,464,0,1,26.0,27.0,0
2015110900,CHI,1,1,4,0,34,492,1,1,22.0,19.0,1
2015110900,SD,0,1,1,2,75,398,0,2,19.0,22.0,0
2015111200,BUF,0,1,1,3,34,327,0,4,16.0,23.0,0
2015111200,NYJ,2,2,3,1,30,403,1,1,23.0,16.0,1
2015111500,NO,2,1,3,0,45,464,1,2,14.0,46.0,0
2015111500,WAS,0,0,4,4,31,559,0,3,46.0,14.0,1
2015111501,DET,1,1,2,2,25,336,0,0,18.0,16.0,1
2015111501,GB,0,2,2,1,65,493,0,3,16.0,18.0,0
2015111502,DAL,1,1,0,2,42,254,0,3,6.0,10.0,0
2015111502,TB,2,2,1,1,88,342,0,3,10.0,6.0,1
2015111503,CAR,0,0,3,2,60,322,0,5,27.0,10.0,1
2015111503,TEN,1,3,1,1,15,466,0,1,10.0,27.0,0
2015111504,CHI,0,1,4,3,22,453,0,2,37.0,13.0,1
2015111504,STL,1,2,1,2,79,363,0,1,13.0,37.0,0
2015111505,MIA,0,1,2,2,20,394,0,4,20.0,19.0,1
2015111505,PHI,2,3,2,1,118,507,0,4,19.0,20.0,0
2015111506,BAL,2,1,3,0,10,453,0,1,20.0,19.0,1
2015111506,JAC,1,0,2,3,141,330,0,4,19.0,20.0,0
2015111507,CLE,1,2,1,1,67,447,0,7,9.0,30.0,0
2015111507,PIT,1,2,3,4,171,464,0,1,30.0,9.0,1
2015111508,MIN,0,0,3,3,52,499,1,4,29.0,14.0,1
2015111508,OAK,2,1,2,0,45,538,0,2,14.0,30.0,0
2015111509,NE,1,2,3,2,49,529,0,4,24.0,26.0,0
2015111509,NYG,0,2,3,4,93,557,0,3,26.0,27.0,0
2015111510,DEN,5,1,2,0,107,227,0,5,12.0,29.0,0
2015111510,KC,0,0,2,5,50,349,0,2,29.0,13.0,1
2015111511,ARI,1,2,6,3,90,612,1,3,39.0,26.0,1
2015111511,SEA,1,1,3,2,97,486,0,3,23.0,39.0,0
2015111600,CIN,1,1,0,3,89,333,0,3,6.0,10.0,0
2015111600,HOU,1,0,1,1,35,390,0,3,10.0,6.0,1
2015111900,JAC,1,1,1,4,58,330,0,4,16.0,13.0,1
2015111900,TEN,0,1,1,2,89,402,0,4,13.0,19.0,0
2015112200,CHI,1,1,1,3,93,396,0,2,15.0,17.0,0
2015112200,DEN,0,0,2,1,25,438,0,6,17.0,15.0,1
2015112201,DET,0,0,1,3,48,463,0,5,18.0,13.0,1
2015112201,OAK,1,3,1,2,38,317,0,1,13.0,16.0,0
2015112202,ATL,3,1,4,0,43,462,1,1,21.0,23.0,0
2015112202,IND,2,1,2,1,68,350,0,2,20.0,21.0,0
2015112203,HOU,0,1,3,1,29,418,0,1,24.0,17.0,1
2015112203,NYJ,2,3,2,1,79,402,0,3,17.0,24.0,0
2015112204,PHI,3,2,3,1,35,533,1,3,17.0,44.0,0
2015112204,TB,0,2,5,1,72,584,0,1,44.0,17.0,1
2015112205,GB,0,0,2,5,89,429,0,2,30.0,13.0,1
2015112205,MIN,0,1,2,0,40,494,0,6,13.0,30.0,0
2015112206,CAR,1,1,5,3,90,412,0,2,44.0,14.0,1
2015112206,WAS,1,5,2,0,45,395,1,5,16.0,44.0,0
2015112207,DAL,2,0,2,1,73,409,0,3,23.0,14.0,1
2015112207,MIA,1,1,3,0,80,324,1,3,14.0,23.0,0
2015112208,BAL,2,2,1,3,63,512,0,1,13.0,13.0,0
2015112208,STL,0,4,2,0,109,247,0,2,13.0,13.0,0
2015112209,ARI,2,3,4,2,78,517,0,2,31.0,31.0,0
2015112209,CIN,0,3,4,1,70,484,0,4,31.0,34.0,0
2015112210,SEA,0,0,4,1,41,527,0,2,29.0,13.0,1
2015112210,SF,0,2,1,2,52,418,0,2,13.0,29.0,0
2015112211,KC,0,0,4,2,38,420,0,3,31.0,3.0,1
2015112211,SD,1,0,1,1,45,234,1,3,3.0,32.0,0
2015112300,BUF,0,2,1,2,41,394,0,2,13.0,20.0,0
2015112300,NE,2,1,2,2,64,410,0,1,20.0,13.0,1
2015112600,DET,0,0,6,1,15,463,0,2,45.0,14.0,1
2015112600,PHI,0,1,2,0,44,257,0,6,14.0,45.0,0
2015112601,CAR,0,1,1,5,70,364,0,1,31.0,14.0,1
2015112601,DAL,3,0,3,2,23,211,2,2,14.0,31.0,0
2015112602,CHI,0,1,3,1,63,348,0,1,17.0,13.0,1
2015112602,GB,2,2,1,2,70,476,0,2,13.0,17.0,0
2015112900,NYG,3,2,2,0,50,388,0,3,14.0,20.0,0
2015112900,WAS,0,1,3,2,65,506,0,0,20.0,14.0,1
2015112901,ATL,2,2,1,1,67,382,0,2,9.0,20.0,0
2015112901,MIN,1,0,2,2,64,382,0,0,20.0,10.0,1
2015112902,CIN,1,1,3,1,25,403,0,0,30.0,7.0,1
2015112902,STL,3,0,2,0,55,423,1,2,7.0,30.0,0
2015112903,HOU,1,2,3,1,65,432,0,1,24.0,6.0,1
2015112903,NO,1,1,0,2,57,353,0,2,6.0,24.0,0
2015112904,IND,0,2,2,5,62,454,0,3,25.0,12.0,1
2015112904,TB,1,0,1,2,78,371,0,5,12.0,25.0,0
2015112905,MIA,1,4,3,0,40,530,0,3,20.0,38.0,0
2015112905,NYJ,0,1,5,1,45,513,0,1,38.0,20.0,1
2015112906,JAC,1,0,2,4,25,465,0,2,25.0,31.0,0
2015112906,SD,1,0,4,1,80,433,0,2,31.0,25.0,1
2015112907,OAK,0,3,3,1,29,530,0,1,24.0,21.0,1
2015112907,TEN,2,0,3,0,90,341,0,2,21.0,24.0,0
2015112908,BUF,0,3,3,1,79,580,0,2,22.0,30.0,0
2015112908,KC,0,0,3,3,70,546,0,1,30.0,22.0,1
2015112909,ARI,0,0,2,2,98,397,0,3,19.0,13.0,1
2015112909,SF,1,1,1,2,30,482,0,2,13.0,19.0,0
2015112910,PIT,4,1,3,3,70,689,0,2,30.0,39.0,0
2015112910,SEA,0,2,6,0,71,612,0,3,39.0,30.0,1
2015112911,DEN,1,1,4,1,29,491,0,4,24.0,24.0,0
2015112911,NE,0,0,3,1,64,386,0,3,24.0,24.0,0
2015113000,BAL,2,0,3,2,30,400,1,0,26.0,26.0,0
2015113000,CLE,0,0,4,2,35,608,1,2,26.0,26.0,0
2015120300,DET,0,1,2,3,40,358,0,3,23.0,21.0,1
2015120300,GB,1,3,4,0,123,419,1,3,27.0,23.0,1
2015120600,NYG,1,0,1,2,76,505,0,3,19.0,23.0,0
2015120600,NYJ,0,1,3,3,45,668,1,3,20.0,19.0,1
2015120601,BUF,0,0,4,1,27,494,0,2,27.0,21.0,1
2015120601,HOU,1,0,3,0,104,497,0,2,21.0,30.0,0
2015120602,BAL,2,0,2,2,40,458,1,3,13.0,13.0,0
2015120602,MIA,0,1,1,0,21,316,0,1,13.0,13.0,0
2015120603,CIN,0,0,5,3,45,398,0,1,37.0,3.0,1
2015120603,CLE,1,1,0,1,94,403,0,4,3.0,37.0,0
2015120604,JAC,0,1,7,0,0,451,1,2,39.0,35.0,1
2015120604,TEN,1,1,5,0,59,565,0,4,35.0,39.0,0
2015120605,CHI,1,1,3,2,67,499,1,1,20.0,20.0,0
2015120605,SF,0,0,3,0,55,531,0,4,20.0,20.0,0
2015120606,MIN,1,2,1,0,90,293,1,4,7.0,38.0,0
2015120606,SEA,0,1,5,1,70,558,0,2,38.0,7.0,1
2015120607,CAR,1,2,7,0,109,565,1,2,41.0,29.0,1
2015120607,NO,1,1,4,0,82,386,0,2,29.0,41.0,0
2015120608,ATL,1,1,1,4,25,411,0,3,19.0,23.0,0
2015120608,TB,2,1,3,1,86,506,0,1,23.0,19.0,1
2015120609,ARI,0,1,3,2,109,625,0,2,27.0,3.0,1
2015120609,STL,1,1,0,1,20,381,0,0,3.0,27.0,0
2015120610,KC,0,2,4,0,51,288,0,4,32.0,20.0,1
2015120610,OAK,3,3,4,0,58,479,1,4,20.0,32.0,0
2015120611,DEN,1,0,1,1,29,342,0,2,16.0,3.0,1
2015120611,SD,2,4,1,1,61,326,1,4,3.0,16.0,0
2015120612,NE,2,0,7,0,76,646,3,4,28.0,32.0,0
2015120612,PHI,0,2,2,0,51,310,0,1,32.0,28.0,1
2015120613,IND,2,1,2,1,50,440,1,5,10.0,44.0,0
2015120613,PIT,0,3,4,3,28,559,0,1,44.0,10.0,1
2015120700,DAL,0,5,1,4,53,424,0,1,16.0,16.0,0
2015120700,WAS,0,1,1,3,90,478,0,3,16.0,19.0,0
2015121000,ARI,1,0,3,3,15,451,0,2,23.0,20.0,1
2015121000,MIN,0,3,2,2,40,496,0,3,20.0,23.0,0
2015121300,BUF,1,1,2,2,67,499,0,1,20.0,23.0,0
2015121300,PHI,1,0,2,3,89,530,0,1,23.0,20.0,1
2015121301,NYJ,0,0,3,3,15,447,0,1,27.0,8.0,1
2015121301,TEN,1,1,1,0,25,379,0,6,8.0,30.0,0
2015121302,CIN,3,0,3,2,87,483,1,3,19.0,32.0,0
2015121302,PIT,1,0,2,4,22,388,0,2,32.0,20.0,1
2015121303,HOU,0,3,0,2,31,267,0,7,6.0,27.0,0
2015121303,NE,0,0,3,2,51,468,0,3,27.0,6.0,1
2015121304,IND,1,1,2,3,54,429,2,3,15.0,44.0,0
2015121304,JAC,0,3,6,1,71,411,1,3,43.0,15.0,1
2015121305,KC,1,1,1,1,68,422,0,3,10.0,3.0,1
2015121305,SD,1,1,0,1,33,412,0,5,3.0,10.0,0
2015121306,CHI,0,1,3,0,73,495,0,3,21.0,24.0,0
2015121306,WAS,1,1,4,1,69,444,0,3,24.0,21.0,1
2015121307,ATL,2,4,0,0,61,322,0,5,0.0,38.0,0
2015121307,CAR,0,1,5,1,53,436,0,3,38.0,0.0,1
2015121308,NO,0,0,3,1,80,395,0,3,24.0,17.0,1
